name,overallRating,numberReviews,streetAddress,city,stateRegion,postalCode,fullAddress,phone,website,reviewerID,reviewRating,reviewText,reviewDate,reviewDateParsed,website_norm,name_norm,fullAddress_norm,phone_norm,location_slug,is_lamadeleine,matched_storeID,match_method,match_confidence,matched_locationName,matched_postalCode,matched_streetAddress,matched_streetAddress2,matched_fullAddress,matched_city,matched_state
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.13552E+20,5.0,"Love this location. The food is always tasty and consistant. I recently walked in an made a large Togo order. I was a bit nervous to not check it while there, but I was in a hurry. Everything was perfect. Down to the extras and even plastic ware.",2023-02-18T18:39:57.438Z,2023-02-18 18:39:57.438000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.06224E+20,5.0,,2023-02-18T18:39:57.466Z,2023-02-18 18:39:57.466000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.01524E+20,1.0,Ordered at the to-go counter. Got to the office and discovered that my sandwich was completely burned and inedible. The burned smell from the bread even remained in my office. The sad thing is that no one was in either line so it was not because they were busy.,2023-02-18T18:39:57.530Z,2023-02-18 18:39:57.530000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.06839E+20,1.0,"I echo some of the other reviews with burnt sandwiches and inedible food. Such poor quality from this location and rude staff, I want be back.",2023-02-18T18:39:57.568Z,2023-02-18 18:39:57.568000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.00419E+20,4.0,,2023-02-18T18:39:57.597Z,2023-02-18 18:39:57.597000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.03104E+20,4.0,Ok,2022-02-18T18:40:11.718Z,2022-02-18 18:40:11.718000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.08098E+20,1.0,,2022-02-18T18:40:11.748Z,2022-02-18 18:40:11.748000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.15162E+20,4.0,,2022-02-18T18:40:11.779Z,2022-02-18 18:40:11.779000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.15067E+20,5.0,"The staff is so warm and welcoming, the atmosphere is lovely and the food is delicious. I would be happy to make this a regular stop when I visit Texas.",2022-02-18T18:40:11.848Z,2022-02-18 18:40:11.848000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.09804E+20,5.0,,2022-02-18T18:40:11.882Z,2022-02-18 18:40:11.882000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.04503E+20,1.0,Very poor service food was cold and took along time to get,2022-02-18T18:40:11.951Z,2022-02-18 18:40:11.951000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.00341E+20,2.0,"The food is still what I expect from la Madeleine in terms of quality, but be careful about their nutrition charts. They have started serving much less food for take out orders recently without updating their nutrition information online. Of course there will be slight variances meal to meal, but I’m writing this with a blood sugar of 43 and dropping. They have changed the amount of food they serve but haven’t updated the nutrition information. Diabetics in particular be careful.",2022-02-18T18:40:11.990Z,2022-02-18 18:40:11.990000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.03409E+20,1.0,Last 3 orders online were over 30 minutes late. Never asked by a single person if I needed help.,2022-02-18T18:40:12.056Z,2022-02-18 18:40:12.056000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.14172E+20,5.0,Great comfort food,2022-02-18T18:40:12.142Z,2022-02-18 18:40:12.142000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.1,475,4343 W Northwest Hwy Suite 365 Ste 365,Dallas,TX,75220,"4343 W Northwest Hwy Suite 365 Ste 365, Dallas, TX 75220",(214) 357-5621,https://lamadeleine.com/locations/dallas-midway,1.02378E+20,1.0,This place takes entirely too long. The staff has zero direction and zero confidence in what they are doing. Very poorly managed.,2022-02-18T18:40:12.175Z,2022-02-18 18:40:12.175000+00:00,https://lamadeleine.com/locations/dallas-midway,la Madeleine,4343wnorthwesthwysuite365ste365dallastx75220,2143575621,dallas-midway,True,14,website_slug,1.0,Midway,75220,4343 W. Northwest Hwy,Suite 365,"4343 W. Northwest Hwy, Suite 365, Dallas, TX 75220",Dallas,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.10119E+20,5.0,Little piece of France 🇫🇷 inside the first colony community 👌🏻 the European atmosphere it’s my favorite thing besides all the Delicious fixings Merci Beaucoup la Madeleine…,2024-02-18T18:38:37.508Z,2024-02-18 18:38:37.508000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.08752E+20,5.0,Excellent experience!,2024-02-18T18:38:37.560Z,2024-02-18 18:38:37.560000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.12481E+20,5.0,"Clean, fast and good food.",2024-02-18T18:38:37.597Z,2024-02-18 18:38:37.597000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.05876E+20,4.0,,2024-02-18T18:38:37.661Z,2024-02-18 18:38:37.661000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.11038E+20,1.0,I ordered two bowls of soup and a fruit cup to go. The soups were $8. I’ll let you look at the pictures and decide for yourself if this is what you think a bowl of soup should look like.,2024-02-18T18:38:37.698Z,2024-02-18 18:38:37.698000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.07886E+20,4.0,,2025-02-17T18:38:37.754Z,2025-02-17 18:38:37.754000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.13854E+20,5.0,,2025-02-17T18:38:37.792Z,2025-02-17 18:38:37.792000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.00701E+20,5.0,Food is great,2025-02-17T18:38:37.855Z,2025-02-17 18:38:37.855000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.11268E+20,5.0,,2025-02-17T18:38:37.935Z,2025-02-17 18:38:37.935000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.01674E+20,4.0,,2025-02-17T18:38:37.978Z,2025-02-17 18:38:37.978000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.14026E+20,5.0,,2024-02-18T18:38:43.879Z,2024-02-18 18:38:43.879000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.09657E+20,3.0,Like one n River oaks better.,2024-02-18T18:38:43.956Z,2024-02-18 18:38:43.956000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.18235E+20,5.0,,2024-02-18T18:38:43.988Z,2024-02-18 18:38:43.988000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.15612E+20,5.0,Just amazing,2024-02-18T18:38:44.057Z,2024-02-18 18:38:44.057000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.05853E+20,2.0,just took Caramel creme brulee to go and we figured out that it was not fresh. wasted $11+,2024-02-18T18:38:44.131Z,2024-02-18 18:38:44.131000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.04294E+20,5.0,,2024-02-18T18:38:44.163Z,2024-02-18 18:38:44.163000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.16266E+20,5.0,Breakfast was great.,2024-02-18T18:38:44.199Z,2024-02-18 18:38:44.199000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.06716E+20,5.0,Love The atmosphere and food,2024-02-18T18:38:44.269Z,2024-02-18 18:38:44.269000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.11176E+20,3.0,"The little short Hispanic man with the mustache (I was told his name was John) always working the salad bar is literally rude ? I had a problem already because he gives out salads of the same price in totally different proportions (mine always smaller), and rude quick responses if I ask for anything extra (in a 2oz cup, no more than 2 things) Food is amazing though",2024-02-18T18:38:44.336Z,2024-02-18 18:38:44.336000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.08713E+20,5.0,,2024-02-18T18:38:44.396Z,2024-02-18 18:38:44.396000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.02421E+20,1.0,"Stopped by today for the 1st time for breakfast to go since it is across the street from where I work. I walked in there was 1 worker filling an already filled case with pastries. I waited thinking she would say something since we made eye contact. Nope she continued filling the case. I looked and asked her if I can place and order and she responded. I placed the order (A side of bacon a quiche and a hot chocolate with whip) She was slow as molasses as she walked back and fourth between a LOUD machine (making the ""Hot chocolate"" and place the quiche was made) It took several mins. to gather the items. Another man had started to wait for him to be waited on since after I got there. Again he had to ask her if he could pick up his order. IT wasn't ready she put it together just as slow as she did mine (Mind you mine order was already mad and sitting behind her) THe man and I exchanged irritated looks. She finally brings him his order. Looks at me and then brings mine. The hot chocolate tastes like the lil packets you open and mix with hot water. It is flavorless thin and watery. The back and quiche were crispy as heck and not at all tasty. Not impressed with the food, staff or PRICE for what I got. I get better food and service at McDonalds. UPDATE: after this post someone responded asking me to reach out to them about this. I did and nothing became of it. Why even reach out to say this?",2024-02-18T18:38:58.551Z,2024-02-18 18:38:58.551000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.03964E+20,5.0,,2024-02-18T18:38:58.587Z,2024-02-18 18:38:58.587000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.17419E+20,1.0,"I ordered a chicken parisien sandwich with a tomato soup. I noticed there were no spoons for the soup and no plates for the bread. I went to asked if they could provide me some, she said ""no spoons, there is nothing I can do. Do you understand me?"". I sat there 30 mins patiently waiting, hoping the kitchen will done cleaning the silverware and provide some, however there were none. I had to togo my soup because there was no spoon for me to eat my soup. She didn't even go to the kitchen to look for spoon or offer a different solution. Her response was ""no spoons, there is nothing I can do about it. Do you understand me?"" Bad service ever.",2024-02-18T18:38:58.659Z,2024-02-18 18:38:58.659000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.09685E+20,5.0,My favorite breakfast place.,2024-02-18T18:38:58.695Z,2024-02-18 18:38:58.695000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.10975E+20,5.0,,2024-02-18T18:38:58.752Z,2024-02-18 18:38:58.752000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.12371E+20,4.0,"A beautiful place for Saigon, Vietnamese street food.",2024-02-18T18:38:58.788Z,2024-02-18 18:38:58.788000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
la Madeleine,4.3,1396,,,,,"2675 Town Center Blvd N, Sugar Land, TX 77479, United States",+1 281-494-4400,https://lamadeleine.com/locations/sugar-land-first-colony,1.12407E+20,1.0,Every time I order food they always forget something last time I was was missing a whole sandwich this time the dip for my French dip sandwich. Terrible service and the onions are raw,2024-02-18T18:38:58.853Z,2024-02-18 18:38:58.853000+00:00,https://lamadeleine.com/locations/sugar-land-first-colony,la Madeleine,2675towncenterblvdnsugarlandtx77479unitedstates,12814944400,sugar-land-first-colony,True,224,website_slug,1.0,First Colony,77479,2675 Town Center Boulevard,,"2675 Town Center Boulevard, Sugarland, TX 77479",Sugarland,TX
